,DateTime,Seq,Temp,°C
0,2015-3-1,0,11.5,℃
1,2015-3-1,1,11.0,℃
2,2015-3-1,2,11.0,℃
3,2015-3-1,3,10.0,℃
4,2015-3-1,4,9.0,℃
5,2015-3-1,5,9.0,℃
6,2015-3-1,6,8.0,℃
7,2015-3-1,7,8.0,℃
8,2015-3-1,8,8.5,℃
9,2015-3-1,9,9.0,℃
10,2015-3-1,10,9.5,℃
11,2015-3-1,11,10.0,℃
12,2015-3-1,12,10.5,℃
13,2015-3-1,13,11.0,℃
14,2015-3-1,14,11.5,℃
15,2015-3-1,15,12.0,℃
16,2015-3-1,16,10.5,℃
17,2015-3-1,17,10.0,℃
18,2015-3-1,18,8.0,℃
19,2015-3-1,19,8.0,℃
20,2015-3-1,20,7.0,℃
21,2015-3-1,21,7.0,℃
22,2015-3-1,22,7.0,℃
23,2015-3-1,23,6.0,℃
24,2015-3-2,0,5.5,℃
25,2015-3-2,1,5.0,℃
26,2015-3-2,2,4.5,℃
27,2015-3-2,3,4.0,℃
28,2015-3-2,4,4.0,℃
29,2015-3-2,5,4.0,℃
30,2015-3-2,6,4.0,℃
31,2015-3-2,7,4.5,℃
32,2015-3-2,8,5.5,℃
33,2015-3-2,9,6.0,℃
34,2015-3-2,10,6.5,℃
35,2015-3-2,11,7.0,℃
36,2015-3-2,12,7.5,℃
37,2015-3-2,13,8.5,℃
38,2015-3-2,14,8.5,℃
39,2015-3-2,15,9.0,℃
40,2015-3-2,16,9.0,℃
41,2015-3-2,17,8.0,℃
42,2015-3-2,18,7.5,℃
43,2015-3-2,19,6.5,℃
44,2015-3-2,20,6.0,℃
45,2015-3-2,21,5.0,℃
46,2015-3-2,22,5.0,℃
47,2015-3-2,23,5.0,℃
48,2015-3-3,0,5.0,℃
49,2015-3-3,1,5.0,℃
50,2015-3-3,2,5.0,℃
51,2015-3-3,3,5.0,℃
52,2015-3-3,4,5.0,℃
53,2015-3-3,5,5.5,℃
54,2015-3-3,6,6.0,℃
55,2015-3-3,7,5.0,℃
56,2015-3-3,8,5.5,℃
57,2015-3-3,9,7.0,℃
58,2015-3-3,10,7.5,℃
59,2015-3-3,11,8.5,℃
60,2015-3-3,12,9.0,℃
61,2015-3-3,13,8.0,℃
62,2015-3-3,14,9.5,℃
63,2015-3-3,15,9.5,℃
64,2015-3-3,16,8.0,℃
65,2015-3-3,17,8.0,℃
66,2015-3-3,18,7.0,℃
67,2015-3-3,19,7.0,℃
68,2015-3-3,20,6.0,℃
69,2015-3-3,21,6.0,℃
70,2015-3-3,22,5.0,℃
