,DateTime,Seq,Temp,°C
0,2015-5-1,0,7.0,℃
1,2015-5-1,1,7.0,℃
2,2015-5-1,2,7.0,℃
3,2015-5-1,3,7.0,℃
4,2015-5-1,4,6.5,℃
5,2015-5-1,5,7.0,℃
6,2015-5-1,6,7.0,℃
7,2015-5-1,7,7.5,℃
8,2015-5-1,8,8.5,℃
9,2015-5-1,9,9.5,℃
10,2015-5-1,10,10.0,℃
11,2015-5-1,11,11.0,℃
12,2015-5-1,12,11.0,℃
13,2015-5-1,13,12.0,℃
14,2015-5-1,14,12.0,℃
15,2015-5-1,15,12.0,℃
16,2015-5-1,16,11.5,℃
17,2015-5-1,17,10.5,℃
18,2015-5-1,18,10.0,℃
19,2015-5-1,19,9.5,℃
20,2015-5-1,20,9.0,℃
21,2015-5-1,21,9.0,℃
22,2015-5-1,22,8.5,℃
23,2015-5-1,23,8.0,℃
24,2015-5-2,0,7.0,℃
25,2015-5-2,1,7.0,℃
26,2015-5-2,2,6.5,℃
27,2015-5-2,3,7.0,℃
28,2015-5-2,4,7.0,℃
29,2015-5-2,5,7.0,℃
30,2015-5-2,6,7.0,℃
31,2015-5-2,7,8.0,℃
32,2015-5-2,8,8.5,℃
33,2015-5-2,9,10.0,℃
34,2015-5-2,10,11.0,℃
35,2015-5-2,11,11.5,℃
36,2015-5-2,12,12.5,℃
37,2015-5-2,13,13.5,℃
38,2015-5-2,14,13.0,℃
39,2015-5-2,15,12.0,℃
40,2015-5-2,16,11.5,℃
41,2015-5-2,17,11.5,℃
42,2015-5-2,18,11.0,℃
43,2015-5-2,19,11.0,℃
44,2015-5-2,20,11.0,℃
45,2015-5-2,21,10.5,℃
46,2015-5-2,22,10.0,℃
47,2015-5-2,23,10.0,℃
48,2015-5-3,0,11.0,℃
49,2015-5-3,1,11.0,℃
50,2015-5-3,2,11.0,℃
51,2015-5-3,3,12.0,℃
52,2015-5-3,4,12.0,℃
53,2015-5-3,5,12.0,℃
54,2015-5-3,6,12.0,℃
55,2015-5-3,7,13.0,℃
56,2015-5-3,8,14.0,℃
57,2015-5-3,9,15.0,℃
58,2015-5-3,10,15.0,℃
59,2015-5-3,11,15.5,℃
60,2015-5-3,12,16.5,℃
61,2015-5-3,13,18.5,℃
62,2015-5-3,14,19.5,℃
63,2015-5-3,15,19.0,℃
64,2015-5-3,16,18.0,℃
65,2015-5-3,17,17.0,℃
66,2015-5-3,18,16.0,℃
67,2015-5-3,19,15.5,℃
68,2015-5-3,20,15.0,℃
69,2015-5-3,21,15.0,℃
70,2015-5-3,22,14.0,℃
71,2015-5-3,23,14.0,℃
72,2015-5-4,0,14.0,℃
73,2015-5-4,1,14.0,℃
74,2015-5-4,2,13.0,℃
75,2015-5-4,3,13.0,℃
76,2015-5-4,4,12.5,℃
77,2015-5-4,5,12.5,℃
78,2015-5-4,6,13.0,℃
79,2015-5-4,7,13.0,℃
80,2015-5-4,8,13.5,℃
81,2015-5-4,9,15.0,℃
82,2015-5-4,10,16.0,℃
83,2015-5-4,11,16.5,℃
84,2015-5-4,12,18.0,℃
85,2015-5-4,13,18.0,℃
86,2015-5-4,14,17.5,℃
87,2015-5-4,15,17.0,℃
88,2015-5-4,16,16.5,℃
89,2015-5-4,17,16.0,℃
90,2015-5-4,18,15.0,℃
91,2015-5-4,19,14.5,℃
92,2015-5-4,20,14.0,℃
93,2015-5-4,21,13.0,℃
94,2015-5-4,22,12.0,℃
95,2015-5-4,23,12.0,℃
96,2015-5-5,0,13.0,℃
97,2015-5-5,1,13.0,℃
98,2015-5-5,2,14.0,℃
99,2015-5-5,3,15.0,℃
100,2015-5-5,4,16.0,℃
101,2015-5-5,5,16.0,℃
102,2015-5-5,6,16.0,℃
103,2015-5-5,7,15.5,℃
104,2015-5-5,8,15.0,℃
105,2015-5-5,9,15.0,℃
106,2015-5-5,10,14.0,℃
107,2015-5-5,11,15.0,℃
108,2015-5-5,12,16.0,℃
109,2015-5-5,13,16.0,℃
110,2015-5-5,14,16.0,℃
111,2015-5-5,15,16.0,℃
112,2015-5-5,16,15.5,℃
113,2015-5-5,17,15.0,℃
114,2015-5-5,18,14.0,℃
115,2015-5-5,19,14.0,℃
116,2015-5-5,20,13.0,℃
117,2015-5-5,21,13.0,℃
118,2015-5-5,22,13.0,℃
119,2015-5-5,23,12.0,℃
120,2015-5-6,0,12.0,℃
121,2015-5-6,1,11.0,℃
122,2015-5-6,2,10.5,℃
123,2015-5-6,3,10.5,℃
124,2015-5-6,4,10.5,℃
125,2015-5-6,5,10.0,℃
126,2015-5-6,6,11.0,℃
127,2015-5-6,7,11.0,℃
128,2015-5-6,8,12.5,℃
129,2015-5-6,9,13.5,℃
130,2015-5-6,10,12.5,℃
131,2015-5-6,11,14.0,℃
132,2015-5-6,12,13.5,℃
133,2015-5-6,13,13.5,℃
134,2015-5-6,14,13.0,℃
135,2015-5-6,15,15.0,℃
136,2015-5-6,16,14.0,℃
137,2015-5-6,17,14.0,℃
138,2015-5-6,18,13.5,℃
139,2015-5-6,19,14.0,℃
140,2015-5-6,20,13.0,℃
141,2015-5-6,21,13.0,℃
142,2015-5-6,22,12.5,℃
143,2015-5-6,23,12.0,℃
144,2015-5-7,0,11.5,℃
145,2015-5-7,1,11.0,℃
146,2015-5-7,2,11.0,℃
147,2015-5-7,3,11.0,℃
148,2015-5-7,4,11.0,℃
149,2015-5-7,5,10.5,℃
150,2015-5-7,6,11.0,℃
151,2015-5-7,7,11.0,℃
152,2015-5-7,8,12.0,℃
153,2015-5-7,9,13.5,℃
154,2015-5-7,10,14.5,℃
155,2015-5-7,11,15.0,℃
156,2015-5-7,12,16.0,℃
157,2015-5-7,13,17.0,℃
158,2015-5-7,14,16.5,℃
159,2015-5-7,15,16.0,℃
160,2015-5-7,16,16.0,℃
161,2015-5-7,17,15.5,℃
162,2015-5-7,18,14.5,℃
163,2015-5-7,19,13.5,℃
164,2015-5-7,20,13.0,℃
165,2015-5-7,21,12.0,℃
166,2015-5-7,22,11.5,℃
167,2015-5-7,23,11.0,℃
168,2015-5-8,0,11.0,℃
169,2015-5-8,1,10.0,℃
170,2015-5-8,2,10.0,℃
171,2015-5-8,3,10.0,℃
172,2015-5-8,4,10.0,℃
173,2015-5-8,5,10.0,℃
174,2015-5-8,6,11.0,℃
175,2015-5-8,7,11.0,℃
176,2015-5-8,8,11.5,℃
177,2015-5-8,9,13.0,℃
178,2015-5-8,10,14.5,℃
179,2015-5-8,11,15.5,℃
180,2015-5-8,12,17.0,℃
181,2015-5-8,13,17.0,℃
182,2015-5-8,14,15.5,℃
183,2015-5-8,15,14.5,℃
184,2015-5-8,16,14.5,℃
185,2015-5-8,17,15.0,℃
186,2015-5-8,18,14.5,℃
187,2015-5-8,19,14.0,℃
188,2015-5-8,20,14.0,℃
189,2015-5-8,21,14.0,℃
190,2015-5-8,22,14.0,℃
191,2015-5-8,23,14.0,℃
192,2015-5-9,0,14.0,℃
193,2015-5-9,1,13.5,℃
194,2015-5-9,2,13.5,℃
195,2015-5-9,3,13.0,℃
196,2015-5-9,4,13.0,℃
197,2015-5-9,5,12.0,℃
198,2015-5-9,6,13.0,℃
199,2015-5-9,7,13.0,℃
200,2015-5-9,8,14.0,℃
201,2015-5-9,9,15.0,℃
202,2015-5-9,10,15.0,℃
203,2015-5-9,11,15.5,℃
204,2015-5-9,12,15.0,℃
205,2015-5-9,13,17.5,℃
206,2015-5-9,14,18.5,℃
207,2015-5-9,15,18.0,℃
208,2015-5-9,16,17.5,℃
209,2015-5-9,17,17.0,℃
210,2015-5-9,18,16.5,℃
211,2015-5-9,19,15.5,℃
212,2015-5-9,20,14.5,℃
213,2015-5-9,21,14.0,℃
