,DateTime,Day,Holiday,Seq,Watt
0,2016-6-1,수,0,0,223
1,2016-6-1,수,0,1,212
2,2016-6-1,수,0,2,232
3,2016-6-1,수,0,3,366
4,2016-6-1,수,0,4,264
5,2016-6-1,수,0,5,238
6,2016-6-1,수,0,6,540
7,2016-6-1,수,0,7,216
8,2016-6-1,수,0,8,225
9,2016-6-1,수,0,9,214
10,2016-6-1,수,0,10,225
11,2016-6-1,수,0,11,219
12,2016-6-1,수,0,12,222
13,2016-6-1,수,0,13,228
14,2016-6-1,수,0,14,225
15,2016-6-1,수,0,15,223
16,2016-6-1,수,0,16,242
17,2016-6-1,수,0,17,227
18,2016-6-1,수,0,18,378
19,2016-6-1,수,0,19,219
20,2016-6-1,수,0,20,320
21,2016-6-1,수,0,21,638
22,2016-6-1,수,0,22,237
23,2016-6-1,수,0,23,231
24,2016-6-2,목,0,0,219
25,2016-6-2,목,0,1,225
26,2016-6-2,목,0,2,205
27,2016-6-2,목,0,3,218
28,2016-6-2,목,0,4,205
29,2016-6-2,목,0,5,226
30,2016-6-2,목,0,6,236
31,2016-6-2,목,0,7,280
32,2016-6-2,목,0,8,2589
33,2016-6-2,목,0,9,2219
34,2016-6-2,목,0,10,281
35,2016-6-2,목,0,11,264
36,2016-6-2,목,0,12,232
37,2016-6-2,목,0,13,246
38,2016-6-2,목,0,14,246
39,2016-6-2,목,0,15,234
40,2016-6-2,목,0,16,310
41,2016-6-2,목,0,17,298
42,2016-6-2,목,0,18,317
43,2016-6-2,목,0,19,208
44,2016-6-2,목,0,20,211
45,2016-6-2,목,0,21,219
46,2016-6-2,목,0,22,206
47,2016-6-2,목,0,23,222
48,2016-6-3,금,0,0,495
49,2016-6-3,금,0,1,207
50,2016-6-3,금,0,2,203
51,2016-6-3,금,0,3,964
52,2016-6-3,금,0,4,213
53,2016-6-3,금,0,5,217
54,2016-6-3,금,0,6,207
55,2016-6-3,금,0,7,207
56,2016-6-3,금,0,8,214
57,2016-6-3,금,0,9,211
58,2016-6-3,금,0,10,269
59,2016-6-3,금,0,11,251
60,2016-6-3,금,0,12,245
61,2016-6-3,금,0,13,262
62,2016-6-3,금,0,14,773
63,2016-6-3,금,0,15,368
64,2016-6-3,금,0,16,202
65,2016-6-3,금,0,17,763
66,2016-6-3,금,0,18,214
67,2016-6-3,금,0,19,2766
68,2016-6-3,금,0,20,2823
69,2016-6-3,금,0,21,528
70,2016-6-3,금,0,22,339
71,2016-6-3,금,0,23,311
72,2016-6-4,토,1,0,298
73,2016-6-4,토,1,1,350
74,2016-6-4,토,1,2,299
75,2016-6-4,토,1,3,283
76,2016-6-4,토,1,4,288
77,2016-6-4,토,1,5,531
78,2016-6-4,토,1,6,3539
79,2016-6-4,토,1,7,1534
80,2016-6-4,토,1,8,367
81,2016-6-4,토,1,9,320
82,2016-6-4,토,1,10,322
83,2016-6-4,토,1,11,330
84,2016-6-4,토,1,12,327
85,2016-6-4,토,1,13,323
86,2016-6-4,토,1,14,328
87,2016-6-4,토,1,15,326
88,2016-6-4,토,1,16,305
89,2016-6-4,토,1,17,283
90,2016-6-4,토,1,18,283
91,2016-6-4,토,1,19,320
92,2016-6-4,토,1,20,3108
93,2016-6-4,토,1,21,530
94,2016-6-4,토,1,22,392
95,2016-6-4,토,1,23,236
96,2016-6-5,일,1,0,243
97,2016-6-5,일,1,1,234
98,2016-6-5,일,1,2,240
99,2016-6-5,일,1,3,241
100,2016-6-5,일,1,4,301
101,2016-6-5,일,1,5,234
102,2016-6-5,일,1,6,238
103,2016-6-5,일,1,7,235
104,2016-6-5,일,1,8,3588
105,2016-6-5,일,1,9,2539
106,2016-6-5,일,1,10,990
107,2016-6-5,일,1,11,3013
108,2016-6-5,일,1,12,2906
109,2016-6-5,일,1,13,601
110,2016-6-5,일,1,14,755
111,2016-6-5,일,1,15,318
112,2016-6-5,일,1,16,2845
113,2016-6-5,일,1,17,1951
114,2016-6-5,일,1,18,3093
115,2016-6-5,일,1,19,3011
116,2016-6-5,일,1,20,660
117,2016-6-5,일,1,21,1793
118,2016-6-5,일,1,22,558
119,2016-6-5,일,1,23,300
120,2016-6-6,월,0,0,368
121,2016-6-6,월,0,1,300
122,2016-6-6,월,0,2,430
123,2016-6-6,월,0,3,601
124,2016-6-6,월,0,4,351
125,2016-6-6,월,0,5,281
126,2016-6-6,월,0,6,2615
127,2016-6-6,월,0,7,2096
128,2016-6-6,월,0,8,2878
129,2016-6-6,월,0,9,337
130,2016-6-6,월,0,10,592
