,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp
0,20140501,2014-05-01,목,0,0,259,10.5
1,20140501,2014-05-01,목,0,1,365,11.0
2,20140501,2014-05-01,목,0,2,366,11.0
3,20140501,2014-05-01,목,0,3,217,11.0
4,20140501,2014-05-01,목,0,4,227,10.0
5,20140501,2014-05-01,목,0,5,235,10.5
6,20140501,2014-05-01,목,0,6,2660,11.0
7,20140501,2014-05-01,목,0,7,473,11.0
8,20140501,2014-05-01,목,0,8,4739,11.0
9,20140501,2014-05-01,목,0,9,2714,12.0
10,20140501,2014-05-01,목,0,10,2544,12.0
11,20140501,2014-05-01,목,0,11,2653,12.0
12,20140501,2014-05-01,목,0,12,2788,12.0
13,20140501,2014-05-01,목,0,13,3870,13.0
14,20140501,2014-05-01,목,0,14,3106,14.0
15,20140501,2014-05-01,목,0,15,429,13.0
16,20140501,2014-05-01,목,0,16,3195,13.0
17,20140501,2014-05-01,목,0,17,2023,12.0
18,20140501,2014-05-01,목,0,18,598,12.0
19,20140501,2014-05-01,목,0,19,797,12.0
20,20140501,2014-05-01,목,0,20,738,12.0
21,20140501,2014-05-01,목,0,21,698,12.0
22,20140501,2014-05-01,목,0,22,266,12.0
23,20140501,2014-05-01,목,0,23,286,12.0
24,20140502,2014-05-02,금,0,0,235,11.0
25,20140502,2014-05-02,금,0,1,241,11.0
26,20140502,2014-05-02,금,0,2,235,10.5
27,20140502,2014-05-02,금,0,3,293,10.0
28,20140502,2014-05-02,금,0,4,248,10.0
29,20140502,2014-05-02,금,0,5,237,10.0
30,20140502,2014-05-02,금,0,6,398,10.0
31,20140502,2014-05-02,금,0,7,2781,10.0
32,20140502,2014-05-02,금,0,8,1834,10.5
33,20140502,2014-05-02,금,0,9,1991,11.0
34,20140502,2014-05-02,금,0,10,292,11.0
35,20140502,2014-05-02,금,0,11,267,11.5
36,20140502,2014-05-02,금,0,12,2740,11.0
37,20140502,2014-05-02,금,0,13,2823,10.5
38,20140502,2014-05-02,금,0,14,2946,10.0
39,20140502,2014-05-02,금,0,15,1871,10.5
40,20140502,2014-05-02,금,0,16,2636,10.5
41,20140502,2014-05-02,금,0,17,4552,11.0
42,20140502,2014-05-02,금,0,18,4415,11.0
43,20140502,2014-05-02,금,0,19,689,10.5
44,20140502,2014-05-02,금,0,20,2139,10.0
45,20140502,2014-05-02,금,0,21,2614,8.5
46,20140502,2014-05-02,금,0,22,2727,7.5
47,20140502,2014-05-02,금,0,23,4492,7.0
48,20140503,2014-05-03,토,1,0,227,6.0
49,20140503,2014-05-03,토,1,1,266,5.0
50,20140503,2014-05-03,토,1,2,223,5.0
51,20140503,2014-05-03,토,1,3,221,4.5
52,20140503,2014-05-03,토,1,4,242,4.0
53,20140503,2014-05-03,토,1,5,215,4.0
54,20140503,2014-05-03,토,1,6,356,5.5
