,DateTime,Seq,Temp,°C
0,2013-7-1,0,15.0,℃
1,2013-7-1,1,14.0,℃
2,2013-7-1,2,14.5,℃
3,2013-7-1,3,15.0,℃
4,2013-7-1,4,14.5,℃
5,2013-7-1,5,15.0,℃
6,2013-7-1,6,15.5,℃
7,2013-7-1,7,16.0,℃
8,2013-7-1,8,16.5,℃
9,2013-7-1,9,17.5,℃
10,2013-7-1,10,18.5,℃
11,2013-7-1,11,20.0,℃
12,2013-7-1,12,20.0,℃
13,2013-7-1,13,20.5,℃
14,2013-7-1,14,20.0,℃
15,2013-7-1,15,21.0,℃
16,2013-7-1,16,20.5,℃
17,2013-7-1,17,19.5,℃
18,2013-7-1,18,19.0,℃
19,2013-7-1,19,19.0,℃
20,2013-7-1,20,18.0,℃
21,2013-7-1,21,17.0,℃
22,2013-7-1,22,17.0,℃
23,2013-7-1,23,17.0,℃
24,2013-7-2,0,15.0,℃
25,2013-7-2,1,15.0,℃
26,2013-7-2,2,14.0,℃
27,2013-7-2,3,14.0,℃
28,2013-7-2,4,13.0,℃
29,2013-7-2,5,13.0,℃
30,2013-7-2,6,13.5,℃
31,2013-7-2,7,14.5,℃
32,2013-7-2,8,15.0,℃
33,2013-7-2,9,16.0,℃
34,2013-7-2,10,16.0,℃
35,2013-7-2,11,16.0,℃
36,2013-7-2,12,17.0,℃
37,2013-7-2,13,17.0,℃
38,2013-7-2,14,18.0,℃
39,2013-7-2,15,18.0,℃
40,2013-7-2,16,17.0,℃
41,2013-7-2,17,16.0,℃
42,2013-7-2,18,16.0,℃
43,2013-7-2,19,16.0,℃
44,2013-7-2,20,15.0,℃
45,2013-7-2,21,15.5,℃
46,2013-7-2,22,16.0,℃
47,2013-7-2,23,16.0,℃
48,2013-7-3,0,15.0,℃
49,2013-7-3,1,15.0,℃
50,2013-7-3,2,15.0,℃
51,2013-7-3,3,15.0,℃
52,2013-7-3,4,15.0,℃
53,2013-7-3,5,15.0,℃
54,2013-7-3,6,15.5,℃
55,2013-7-3,7,16.0,℃
56,2013-7-3,8,16.0,℃
57,2013-7-3,9,17.0,℃
58,2013-7-3,10,17.0,℃
59,2013-7-3,11,18.0,℃
60,2013-7-3,12,19.5,℃
61,2013-7-3,13,19.0,℃
62,2013-7-3,14,19.0,℃
63,2013-7-3,15,20.0,℃
64,2013-7-3,16,20.0,℃
65,2013-7-3,17,19.5,℃
66,2013-7-3,18,19.0,℃
67,2013-7-3,19,18.5,℃
68,2013-7-3,20,18.0,℃
69,2013-7-3,21,18.0,℃
70,2013-7-3,22,17.0,℃
71,2013-7-3,23,17.0,℃
72,2013-7-4,0,15.0,℃
73,2013-7-4,1,14.5,℃
74,2013-7-4,2,13.5,℃
75,2013-7-4,3,13.0,℃
76,2013-7-4,4,13.0,℃
77,2013-7-4,5,13.5,℃
78,2013-7-4,6,14.5,℃
79,2013-7-4,7,15.5,℃
80,2013-7-4,8,16.0,℃
81,2013-7-4,9,17.5,℃
82,2013-7-4,10,20.0,℃
83,2013-7-4,11,20.5,℃
84,2013-7-4,12,21.5,℃
85,2013-7-4,13,22.0,℃
86,2013-7-4,14,22.5,℃
87,2013-7-4,15,22.5,℃
88,2013-7-4,16,23.5,℃
89,2013-7-4,17,23.5,℃
90,2013-7-4,18,23.0,℃
91,2013-7-4,19,22.5,℃
92,2013-7-4,20,20.5,℃
93,2013-7-4,21,20.0,℃
94,2013-7-4,22,18.5,℃
95,2013-7-4,23,18.0,℃
96,2013-7-5,0,16.0,℃
97,2013-7-5,1,15.5,℃
98,2013-7-5,2,15.0,℃
99,2013-7-5,3,15.0,℃
100,2013-7-5,4,15.0,℃
101,2013-7-5,5,15.0,℃
102,2013-7-5,6,16.0,℃
103,2013-7-5,7,18.0,℃
104,2013-7-5,8,18.5,℃
105,2013-7-5,9,20.5,℃
106,2013-7-5,10,21.0,℃
107,2013-7-5,11,22.5,℃
108,2013-7-5,12,23.0,℃
109,2013-7-5,13,23.5,℃
110,2013-7-5,14,24.0,℃
111,2013-7-5,15,24.0,℃
112,2013-7-5,16,24.0,℃
113,2013-7-5,17,24.0,℃
114,2013-7-5,18,23.0,℃
115,2013-7-5,19,22.0,℃
116,2013-7-5,20,20.0,℃
117,2013-7-5,21,19.0,℃
118,2013-7-5,22,18.0,℃
119,2013-7-5,23,18.0,℃
120,2013-7-6,0,16.5,℃
121,2013-7-6,1,15.5,℃
122,2013-7-6,2,14.5,℃
123,2013-7-6,3,13.5,℃
124,2013-7-6,4,13.0,℃
125,2013-7-6,5,14.0,℃
