,DateTime,Seq,Temp,°C
0,2013-9-1,0,14.5,℃
1,2013-9-1,1,14.0,℃
2,2013-9-1,2,14.0,℃
3,2013-9-1,3,13.5,℃
4,2013-9-1,4,13.0,℃
5,2013-9-1,5,12.5,℃
6,2013-9-1,6,12.0,℃
7,2013-9-1,7,13.0,℃
8,2013-9-1,8,14.5,℃
9,2013-9-1,9,15.5,℃
10,2013-9-1,10,16.5,℃
11,2013-9-1,11,18.0,℃
12,2013-9-1,12,18.5,℃
13,2013-9-1,13,19.5,℃
14,2013-9-1,14,20.0,℃
15,2013-9-1,15,21.0,℃
16,2013-9-1,16,21.0,℃
17,2013-9-1,17,21.0,℃
18,2013-9-1,18,21.0,℃
19,2013-9-1,19,20.0,℃
20,2013-9-1,20,19.0,℃
21,2013-9-1,21,17.5,℃
22,2013-9-1,22,17.0,℃
23,2013-9-1,23,17.0,℃
24,2013-9-2,0,16.0,℃
25,2013-9-2,1,16.0,℃
26,2013-9-2,2,15.5,℃
27,2013-9-2,3,14.0,℃
28,2013-9-2,4,14.0,℃
29,2013-9-2,5,13.0,℃
30,2013-9-2,6,13.5,℃
31,2013-9-2,7,15.5,℃
32,2013-9-2,8,16.5,℃
33,2013-9-2,9,17.5,℃
34,2013-9-2,10,18.5,℃
35,2013-9-2,11,21.0,℃
36,2013-9-2,12,21.5,℃
37,2013-9-2,13,23.5,℃
38,2013-9-2,14,24.5,℃
39,2013-9-2,15,25.0,℃
40,2013-9-2,16,24.5,℃
41,2013-9-2,17,25.0,℃
42,2013-9-2,18,24.0,℃
43,2013-9-2,19,23.5,℃
44,2013-9-2,20,22.5,℃
45,2013-9-2,21,21.5,℃
46,2013-9-2,22,21.0,℃
47,2013-9-2,23,21.0,℃
48,2013-9-3,0,19.5,℃
49,2013-9-3,1,19.0,℃
50,2013-9-3,2,17.5,℃
51,2013-9-3,3,17.5,℃
52,2013-9-3,4,17.0,℃
53,2013-9-3,5,16.5,℃
54,2013-9-3,6,16.5,℃
55,2013-9-3,7,17.5,℃
56,2013-9-3,8,19.0,℃
57,2013-9-3,9,19.5,℃
58,2013-9-3,10,21.0,℃
59,2013-9-3,11,21.5,℃
60,2013-9-3,12,23.5,℃
61,2013-9-3,13,24.0,℃
62,2013-9-3,14,24.0,℃
63,2013-9-3,15,25.0,℃
64,2013-9-3,16,25.0,℃
65,2013-9-3,17,25.0,℃
66,2013-9-3,18,24.0,℃
67,2013-9-3,19,23.5,℃
68,2013-9-3,20,22.0,℃
69,2013-9-3,21,21.0,℃
70,2013-9-3,22,20.5,℃
71,2013-9-3,23,20.0,℃
